"COUNTRY","Country","SEX","Sex","AGE","Age","EMPSTAT","Employment status","JOBTYPE","Job type","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"TUR","Turkey","MW","All persons","5564","55 to 64","TE","Total employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,43.2492845654473,,
"TUR","Turkey","MW","All persons","5564","55 to 64","TE","Total employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,43.8740936937327,,
"TUR","Turkey","MW","All persons","6599","65+","DE","Dependent employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,51.5528893470231,,
"TUR","Turkey","MW","All persons","6599","65+","DE","Dependent employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,52.6720456951874,,
"TUR","Turkey","MW","All persons","6599","65+","DE","Dependent employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,53.9802362171348,,
"TUR","Turkey","MW","All persons","6599","65+","DE","Dependent employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,52.6518805512503,,
"TUR","Turkey","MW","All persons","6599","65+","DE","Dependent employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,56.0560653950973,,
"TUR","Turkey","MW","All persons","6599","65+","DE","Dependent employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,17.1299977746348,,
"TUR","Turkey","MW","All persons","6599","65+","DE","Dependent employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,17.9883042054253,,
"TUR","Turkey","MW","All persons","6599","65+","DE","Dependent employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,16.3954550710329,,
"TUR","Turkey","MW","All persons","6599","65+","DE","Dependent employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,17.2917806147842,,
"TUR","Turkey","MW","All persons","6599","65+","DE","Dependent employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,16.2948255503637,,
"TUR","Turkey","MW","All persons","6599","65+","DE","Dependent employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,43.9550081037565,,
"TUR","Turkey","MW","All persons","6599","65+","DE","Dependent employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,47.6085118347281,,
"TUR","Turkey","MW","All persons","6599","65+","DE","Dependent employment","TED","Total declared employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,47.4681856925461,,
"TUR","Turkey","MW","All persons","6599","65+","DE","Dependent employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,47.4550282491354,,
"TUR","Turkey","MW","All persons","6599","65+","DE","Dependent employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,50.3107306408582,,
"TUR","Turkey","MW","All persons","6599","65+","TE","Total employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,50.2963623827811,,
"TUR","Turkey","MW","All persons","6599","65+","TE","Total employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,49.3867718513119,,
"TUR","Turkey","MW","All persons","6599","65+","TE","Total employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,50.1892706105532,,
"TUR","Turkey","MW","All persons","6599","65+","TE","Total employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,49.2003443709846,,
"TUR","Turkey","MW","All persons","6599","65+","TE","Total employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,48.5494534782629,,
"TUR","Turkey","MW","All persons","6599","65+","TE","Total employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,18.2541460953752,,
"TUR","Turkey","MW","All persons","6599","65+","TE","Total employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,18.3215006685187,,
"TUR","Turkey","MW","All persons","6599","65+","TE","Total employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,18.0220703926731,,
"TUR","Turkey","MW","All persons","6599","65+","TE","Total employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,18.1476750477344,,
"TUR","Turkey","MW","All persons","6599","65+","TE","Total employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,17.8556497441532,,
"TUR","Turkey","MW","All persons","6599","65+","TE","Total employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,39.2196927957365,,
"TUR","Turkey","MW","All persons","6599","65+","TE","Total employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,38.6209482852346,,
"TUR","Turkey","MW","All persons","6599","65+","TE","Total employment","TED","Total declared employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,39.5032851113149,,
"TUR","Turkey","MW","All persons","6599","65+","TE","Total employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,38.8250454772287,,
"TUR","Turkey","MW","All persons","6599","65+","TE","Total employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,39.162608998434,,
"TUR","Turkey","MW","All persons","900000","Total","DE","Dependent employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,52.145729057823,,
"TUR","Turkey","MW","All persons","900000","Total","DE","Dependent employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,52.0602758838853,,
"TUR","Turkey","MW","All persons","900000","Total","DE","Dependent employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,51.3636314162956,,
"TUR","Turkey","MW","All persons","900000","Total","DE","Dependent employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,50.9841534269603,,
"TUR","Turkey","MW","All persons","900000","Total","DE","Dependent employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,50.5079422834425,,
"TUR","Turkey","MW","All persons","900000","Total","DE","Dependent employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,19.6414882860714,,
"TUR","Turkey","MW","All persons","900000","Total","DE","Dependent employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,19.5309792685681,,
"TUR","Turkey","MW","All persons","900000","Total","DE","Dependent employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,19.4193061646488,,
"TUR","Turkey","MW","All persons","900000","Total","DE","Dependent employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,19.6301329769003,,
"TUR","Turkey","MW","All persons","900000","Total","DE","Dependent employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,18.8893965614161,,
"TUR","Turkey","MW","All persons","900000","Total","DE","Dependent employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,50.835811169898,,
"TUR","Turkey","MW","All persons","900000","Total","DE","Dependent employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,50.7630391292482,,
"TUR","Turkey","MW","All persons","900000","Total","DE","Dependent employment","TED","Total declared employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,50.1212744933495,,
"TUR","Turkey","MW","All persons","900000","Total","DE","Dependent employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,49.6106193343398,,
"TUR","Turkey","MW","All persons","900000","Total","DE","Dependent employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,49.1175892036806,,
"TUR","Turkey","MW","All persons","900000","Total","TE","Total employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,53.196034043791,,
"TUR","Turkey","MW","All persons","900000","Total","TE","Total employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,52.8504903375864,,
"TUR","Turkey","MW","All persons","900000","Total","TE","Total employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,52.3867840847353,,
"TUR","Turkey","MW","All persons","900000","Total","TE","Total employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,51.953863663287,,
"TUR","Turkey","MW","All persons","900000","Total","TE","Total employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,51.1980431573844,,
"TUR","Turkey","MW","All persons","900000","Total","TE","Total employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,18.739212541191,,
"TUR","Turkey","MW","All persons","900000","Total","TE","Total employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,18.8120860334354,,
"TUR","Turkey","MW","All persons","900000","Total","TE","Total employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,18.5166220577575,,
"TUR","Turkey","MW","All persons","900000","Total","TE","Total employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,18.518940854592,,
"TUR","Turkey","MW","All persons","900000","Total","TE","Total employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,18.1334823199082,,
"TUR","Turkey","MW","All persons","900000","Total","TE","Total employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,49.2661168549551,,
"TUR","Turkey","MW","All persons","900000","Total","TE","Total employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,48.8553970264002,,
"TUR","Turkey","MW","All persons","900000","Total","TE","Total employment","TED","Total declared employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,48.3812723693973,,
"TUR","Turkey","MW","All persons","900000","Total","TE","Total employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,47.8607519221278,,
"TUR","Turkey","MW","All persons","900000","Total","TE","Total employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,47.6945510201253,,
"TUR","Turkey","MEN","Men","1524","15 to 24","DE","Dependent employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,56.8678323915804,,
"TUR","Turkey","MEN","Men","1524","15 to 24","DE","Dependent employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,56.3176574454152,,
"TUR","Turkey","MEN","Men","1524","15 to 24","DE","Dependent employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,55.6182844795842,,
"TUR","Turkey","MEN","Men","1524","15 to 24","DE","Dependent employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,55.083004751325,,
"TUR","Turkey","MEN","Men","1524","15 to 24","DE","Dependent employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,54.2179310242557,,
"TUR","Turkey","MEN","Men","1524","15 to 24","DE","Dependent employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,20.5158421259891,,
"TUR","Turkey","MEN","Men","1524","15 to 24","DE","Dependent employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,20.3386097966096,,
"TUR","Turkey","MEN","Men","1524","15 to 24","DE","Dependent employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,20.7940798529599,,
"TUR","Turkey","MEN","Men","1524","15 to 24","DE","Dependent employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,20.4745483700574,,
"TUR","Turkey","MEN","Men","1524","15 to 24","DE","Dependent employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,19.4183700210799,,
"TUR","Turkey","MEN","Men","1524","15 to 24","DE","Dependent employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,55.1237531229345,,
"TUR","Turkey","MEN","Men","1524","15 to 24","DE","Dependent employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,54.6795319078664,,
"TUR","Turkey","MEN","Men","1524","15 to 24","DE","Dependent employment","TED","Total declared employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,54.065450883118,,
"TUR","Turkey","MEN","Men","1524","15 to 24","DE","Dependent employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,53.1137364636277,,
"TUR","Turkey","MEN","Men","1524","15 to 24","DE","Dependent employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,52.1790845696089,,
"TUR","Turkey","MEN","Men","1524","15 to 24","TE","Total employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,56.8737682067853,,
"TUR","Turkey","MEN","Men","1524","15 to 24","TE","Total employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,56.2977271700555,,
"TUR","Turkey","MEN","Men","1524","15 to 24","TE","Total employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,55.6492743368026,,
"TUR","Turkey","MEN","Men","1524","15 to 24","TE","Total employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,55.129045201075,,
"TUR","Turkey","MEN","Men","1524","15 to 24","TE","Total employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,54.3397773988118,,
"TUR","Turkey","MEN","Men","1524","15 to 24","TE","Total employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,19.1439976338246,,
"TUR","Turkey","MEN","Men","1524","15 to 24","TE","Total employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,19.0387140849024,,
"TUR","Turkey","MEN","Men","1524","15 to 24","TE","Total employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,18.8179032176097,,
"TUR","Turkey","MEN","Men","1524","15 to 24","TE","Total employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,18.8289521436195,,
"TUR","Turkey","MEN","Men","1524","15 to 24","TE","Total employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,18.3219359717925,,
"TUR","Turkey","MEN","Men","1524","15 to 24","TE","Total employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,53.5987565364474,,
"TUR","Turkey","MEN","Men","1524","15 to 24","TE","Total employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,53.0991219369345,,
"TUR","Turkey","MEN","Men","1524","15 to 24","TE","Total employment","TED","Total declared employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,52.3739580429954,,
"TUR","Turkey","MEN","Men","1524","15 to 24","TE","Total employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,51.5507360282063,,
"TUR","Turkey","MEN","Men","1524","15 to 24","TE","Total employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,50.9055467396208,,
"TUR","Turkey","MEN","Men","2554","25 to 54","DE","Dependent employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,52.6442311525253,,
"TUR","Turkey","MEN","Men","2554","25 to 54","DE","Dependent employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,52.6001232449638,,
"TUR","Turkey","MEN","Men","2554","25 to 54","DE","Dependent employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,51.8660187955701,,
"TUR","Turkey","MEN","Men","2554","25 to 54","DE","Dependent employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,51.5461775197057,,
"TUR","Turkey","MEN","Men","2554","25 to 54","DE","Dependent employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,50.9255684557622,,
"TUR","Turkey","MEN","Men","2554","25 to 54","DE","Dependent employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,20.2690122630184,,
"TUR","Turkey","MEN","Men","2554","25 to 54","DE","Dependent employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,19.9824400922812,,
"TUR","Turkey","MEN","Men","2554","25 to 54","DE","Dependent employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,19.632115579742,,
"TUR","Turkey","MEN","Men","2554","25 to 54","DE","Dependent employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,19.566518228538,,
"TUR","Turkey","MEN","Men","2554","25 to 54","DE","Dependent employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,18.9620166624377,,
"TUR","Turkey","MEN","Men","2554","25 to 54","DE","Dependent employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,51.9478183332215,,
"TUR","Turkey","MEN","Men","2554","25 to 54","DE","Dependent employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,51.9291906331599,,
"TUR","Turkey","MEN","Men","2554","25 to 54","DE","Dependent employment","TED","Total declared employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,51.2296659786242,,
"TUR","Turkey","MEN","Men","2554","25 to 54","DE","Dependent employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,50.8619475682286,,
"TUR","Turkey","MEN","Men","2554","25 to 54","DE","Dependent employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,50.1890805219617,,
"TUR","Turkey","MEN","Men","2554","25 to 54","TE","Total employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,54.4070601222566,,
"TUR","Turkey","MEN","Men","2554","25 to 54","TE","Total employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,54.0837797264775,,
"TUR","Turkey","MEN","Men","2554","25 to 54","TE","Total employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,53.4862665659648,,
"TUR","Turkey","MEN","Men","2554","25 to 54","TE","Total employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,53.1253788733364,,
"TUR","Turkey","MEN","Men","2554","25 to 54","TE","Total employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,52.4123225899004,,
"TUR","Turkey","MEN","Men","2554","25 to 54","TE","Total employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,19.4733771940578,,
"TUR","Turkey","MEN","Men","2554","25 to 54","TE","Total employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,19.6216016662344,,
"TUR","Turkey","MEN","Men","2554","25 to 54","TE","Total employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,19.3743456813161,,
"TUR","Turkey","MEN","Men","2554","25 to 54","TE","Total employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,19.398981000569,,
"TUR","Turkey","MEN","Men","2554","25 to 54","TE","Total employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,18.9830821645066,,
"TUR","Turkey","MEN","Men","2554","25 to 54","TE","Total employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,52.7905876607004,,
"TUR","Turkey","MEN","Men","2554","25 to 54","TE","Total employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,52.519912439359,,
"TUR","Turkey","MEN","Men","2554","25 to 54","TE","Total employment","TED","Total declared employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,51.9263874470689,,
"TUR","Turkey","MEN","Men","2554","25 to 54","TE","Total employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,51.5373954913066,,
"TUR","Turkey","MEN","Men","2554","25 to 54","TE","Total employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,51.0172045822183,,
"TUR","Turkey","MEN","Men","5564","55 to 64","DE","Dependent employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,50.5129993250604,,
"TUR","Turkey","MEN","Men","5564","55 to 64","DE","Dependent employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,50.3576269217297,,
"TUR","Turkey","MEN","Men","5564","55 to 64","DE","Dependent employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,49.567302289963,,
"TUR","Turkey","MEN","Men","5564","55 to 64","DE","Dependent employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,48.8526441640487,,
"TUR","Turkey","MEN","Men","5564","55 to 64","DE","Dependent employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,48.9882117341055,,
"TUR","Turkey","MEN","Men","5564","55 to 64","DE","Dependent employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,18.2225227730189,,
"TUR","Turkey","MEN","Men","5564","55 to 64","DE","Dependent employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,17.5573991665657,,
"TUR","Turkey","MEN","Men","5564","55 to 64","DE","Dependent employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,18.4998656719093,,
"TUR","Turkey","MEN","Men","5564","55 to 64","DE","Dependent employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,17.550639929777,,
"TUR","Turkey","MEN","Men","5564","55 to 64","DE","Dependent employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,16.8008566647979,,
"TUR","Turkey","MEN","Men","5564","55 to 64","DE","Dependent employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,48.2704485254189,,
"TUR","Turkey","MEN","Men","5564","55 to 64","DE","Dependent employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,47.833863523937,,
"TUR","Turkey","MEN","Men","5564","55 to 64","DE","Dependent employment","TED","Total declared employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,47.1059551922582,,
"TUR","Turkey","MEN","Men","5564","55 to 64","DE","Dependent employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,46.3819519417545,,
"TUR","Turkey","MEN","Men","5564","55 to 64","DE","Dependent employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,46.5754749035836,,
"TUR","Turkey","MEN","Men","5564","55 to 64","TE","Total employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,52.5962311382928,,
"TUR","Turkey","MEN","Men","5564","55 to 64","TE","Total employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,52.260824873177,,
"TUR","Turkey","MEN","Men","5564","55 to 64","TE","Total employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,51.9555049418875,,
"TUR","Turkey","MEN","Men","5564","55 to 64","TE","Total employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,51.4285683509241,,
"TUR","Turkey","MEN","Men","5564","55 to 64","TE","Total employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,50.8031285876213,,
"TUR","Turkey","MEN","Men","5564","55 to 64","TE","Total employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,18.4941435567808,,
"TUR","Turkey","MEN","Men","5564","55 to 64","TE","Total employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,18.8595938415683,,
"TUR","Turkey","MEN","Men","5564","55 to 64","TE","Total employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,18.4532430190247,,
"TUR","Turkey","MEN","Men","5564","55 to 64","TE","Total employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,18.6570900071895,,
"TUR","Turkey","MEN","Men","5564","55 to 64","TE","Total employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,18.1996472803616,,
"TUR","Turkey","MEN","Men","5564","55 to 64","TE","Total employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,47.1315640724663,,
"TUR","Turkey","MEN","Men","5564","55 to 64","TE","Total employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,46.9535562943342,,
"TUR","Turkey","MEN","Men","5564","55 to 64","TE","Total employment","TED","Total declared employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,46.5488327281956,,
"TUR","Turkey","MEN","Men","5564","55 to 64","TE","Total employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,45.9358045450109,,
"TUR","Turkey","MEN","Men","5564","55 to 64","TE","Total employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,46.1231136706988,,
"TUR","Turkey","MEN","Men","6599","65+","DE","Dependent employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,51.8611894412629,,
"TUR","Turkey","MEN","Men","6599","65+","DE","Dependent employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,51.7550901452085,,
"TUR","Turkey","MEN","Men","6599","65+","DE","Dependent employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,50.5359476708421,,
"TUR","Turkey","MEN","Men","6599","65+","DE","Dependent employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,50.3975670961727,,
"TUR","Turkey","MEN","Men","6599","65+","DE","Dependent employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,53.6581749823845,,
"TUR","Turkey","MEN","Men","6599","65+","DE","Dependent employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,16.5933792062121,,
"TUR","Turkey","MEN","Men","6599","65+","DE","Dependent employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,18.7341933564169,,
"TUR","Turkey","MEN","Men","6599","65+","DE","Dependent employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,16.8196641953431,,
"TUR","Turkey","MEN","Men","6599","65+","DE","Dependent employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,17.2952542156864,,
"TUR","Turkey","MEN","Men","6599","65+","DE","Dependent employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,18.0094521599152,,
"TUR","Turkey","MEN","Men","6599","65+","DE","Dependent employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,45.05658669326,,
"TUR","Turkey","MEN","Men","6599","65+","DE","Dependent employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,47.5272760115937,,
"TUR","Turkey","MEN","Men","6599","65+","DE","Dependent employment","TED","Total declared employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,44.4713832575114,,
"TUR","Turkey","MEN","Men","6599","65+","DE","Dependent employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,46.164663750566,,
"TUR","Turkey","MEN","Men","6599","65+","DE","Dependent employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,48.6275915407264,,
"TUR","Turkey","MEN","Men","6599","65+","TE","Total employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,51.2121609215518,,
"TUR","Turkey","MEN","Men","6599","65+","TE","Total employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,50.0655641517899,,
"TUR","Turkey","MEN","Men","6599","65+","TE","Total employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,50.4727771779199,,
